"Date","Year","Month","MonthName","Decade","Station","StationName","Network","City","County","Lat","Lon","Elev_m","Tmax_C","Tmin_C","Tmed_C","Tdew_C","RHmax","RHmin","RHmed","Precip_mm","THImax","THImin","THImed","THImax_cat","THI75","THI79","THI84","THImax_rh","THImin_rh","THImed_rh","Imputed","ImputedVar"
2010-05-01,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,25.4,11.7,18.55,11.7,89,51.7,70.35,0.76,70.81,57.11,63.96,"Normal",0,0,0,72.41,53.36,62.88,FALSE,""
2010-05-02,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,26.3,19,22.65,14.79,83.5,44.7,64.1,0,72.82,65.52,69.17,"Normal",0,0,0,72.76,65.44,69.1,FALSE,""
2010-05-03,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,24.3,16.1,20.2,14.27,93.3,50.9,72.1,26.67,70.64,62.44,66.54,"Normal",0,0,0,70.88,60.87,65.87,FALSE,""
2010-05-04,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,24.1,9.5,16.8,6.25,94,26.2,60.1,0,67.55,52.95,60.25,"Normal",0,0,0,68.22,49.39,58.81,FALSE,""
2010-05-05,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,27.5,6.3,16.9,3.85,95.5,19,57.25,0,70.09,48.89,59.49,"Normal",0,0,0,70.89,43.7,57.3,FALSE,""
2010-05-06,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,26.3,10.8,18.55,9.89,94.7,35.4,65.05,0,71.06,55.56,63.31,"Normal",0,0,0,71.65,51.63,61.64,FALSE,""
2010-05-07,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28,8.8,18.4,8.8,95.3,31.6,63.45,0,72.37,53.17,62.77,"Normal",0,0,0,73.1,48.1,60.6,FALSE,""
2010-05-08,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,21.3,8.4,14.85,1.33,79.5,18.5,49,0,62.98,50.08,56.53,"Normal",0,0,0,64.72,48.35,56.53,FALSE,""
2010-05-09,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,15.7,2.9,9.3,0.07,87.6,31.9,59.75,0,56.93,44.13,50.53,"Normal",0,0,0,59.37,38.65,49.01,FALSE,""
2010-05-10,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,16.2,1.3,8.75,1.27,92.8,38.9,65.85,1.27,57.86,42.96,50.41,"Normal",0,0,0,60.06,35.28,47.67,FALSE,""
2010-05-11,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,16.9,9,12.95,9,91.9,71.4,81.65,0.25,61.34,53.44,57.39,"Normal",0,0,0,61.7,48.64,55.17,FALSE,""
2010-05-12,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,23.1,12.8,17.95,12.51,94.1,53.4,73.75,0,68.8,58.5,63.65,"Normal",0,0,0,69.53,55.13,62.33,FALSE,""
2010-05-13,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,27.7,10.8,19.25,10.8,94.9,38.6,66.75,0,72.79,55.89,64.34,"Normal",0,0,0,73.69,51.62,62.66,FALSE,""
2010-05-14,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28.2,14.1,21.15,12.49,94.5,36,65.25,2.29,73.9,59.8,66.85,"Normal",0,0,0,73.93,57.4,65.66,FALSE,""
2010-05-15,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,26.3,13.8,20.05,13.8,94.6,49.9,72.25,4.06,72.47,59.97,66.22,"Normal",0,0,0,73.38,56.87,65.13,FALSE,""
2010-05-16,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,25.8,14.3,20.05,12.7,94.6,42,68.3,2.29,71.57,60.07,65.82,"Normal",0,0,0,71.83,57.75,64.79,FALSE,""
2010-05-17,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,24.3,12.8,18.55,11.95,94.2,46.2,70.2,11.68,69.8,58.3,64.05,"Normal",0,0,0,70.41,55.13,62.77,FALSE,""
2010-05-18,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,22.5,9.4,15.95,8.78,95.2,41.8,68.5,0,66.86,53.76,60.31,"Normal",0,0,0,67.79,49.16,58.47,FALSE,""
2010-05-19,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,19.9,8.4,14.15,8,93.6,47.9,70.75,0,63.98,52.48,58.23,"Normal",0,0,0,64.95,47.5,56.23,FALSE,""
2010-05-20,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,23.2,6,14.6,6,95.7,40,67.85,0,66.56,49.36,57.96,"Normal",0,0,0,68.48,43.16,55.82,TRUE,"Tdew_C"
2010-05-21,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,21.5,12.7,17.1,12.7,94,62.6,78.3,1.52,67.27,58.47,62.87,"Normal",0,0,0,68.04,54.96,61.5,FALSE,""
2010-05-22,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,26.6,13.3,19.95,11.89,94.1,38.7,66.4,0.25,72.08,58.78,65.43,"Normal",0,0,0,72.4,56,64.2,FALSE,""
2010-05-23,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,26.6,11.8,19.2,10.33,94.9,34.4,64.65,0,71.52,56.72,64.12,"Normal",0,0,0,71.88,53.37,62.62,FALSE,""
2010-05-24,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,24,11,17.5,11,94.9,46.7,70.8,0.76,69.16,56.16,62.66,"Normal",0,0,0,70.08,51.97,61.03,FALSE,""
2010-05-25,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,24.9,12.8,18.85,11.53,93.4,42.5,67.95,0.25,70.25,58.15,64.2,"Normal",0,0,0,70.78,55.15,62.96,FALSE,""
2010-05-26,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,25.4,10.4,17.9,10.4,94.7,45.6,70.15,0,70.34,55.34,62.84,"Normal",0,0,0,71.74,50.93,61.33,FALSE,""
2010-05-27,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,27.4,11.4,19.4,11.2,94.8,37.9,66.35,0,72.63,56.63,64.63,"Normal",0,0,0,73.25,52.68,62.96,FALSE,""
2010-05-28,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,26.7,13.6,20.15,12.83,94.6,42.5,68.55,4.57,72.52,59.42,65.97,"Normal",0,0,0,72.99,56.52,64.76,FALSE,""
2010-05-29,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,26.3,12.7,19.5,11.18,94.7,37,65.85,0,71.52,57.92,64.72,"Normal",0,0,0,71.84,54.95,63.4,FALSE,""
2010-05-30,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,26.6,12.8,19.7,12.14,94.2,41.3,67.75,0,72.17,58.37,65.27,"Normal",0,0,0,72.72,55.13,63.93,FALSE,""
2010-05-31,2010,5,"May","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,24.6,16.6,20.6,14.76,93.8,51.3,72.55,22.1,71.11,63.11,67.11,"Normal",0,0,0,71.31,61.74,66.53,FALSE,""
2010-06-01,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,25.1,14.4,19.75,14.25,94.4,53.4,73.9,2.54,71.43,60.73,66.08,"Normal",0,0,0,72.19,57.92,65.06,FALSE,""
2010-06-02,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,26.4,15.4,20.9,14.43,94.5,47.5,71,0.25,72.8,61.8,67.3,"Normal",0,0,0,73.22,59.66,66.44,FALSE,""
2010-06-03,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28.3,15.4,21.85,12.44,94.5,32.1,63.3,0,73.98,61.08,67.53,"Normal",0,0,0,73.5,59.66,66.58,FALSE,""
2010-06-04,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,26.3,14.8,20.55,14.8,94.5,53.7,74.1,0,72.83,61.33,67.08,"Normal",0,0,0,73.83,58.62,66.22,FALSE,""
2010-06-05,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,27.5,15.3,21.4,14.82,94.5,47.1,70.8,0,74.04,61.84,67.94,"Normal",0,0,0,74.57,59.49,67.03,FALSE,""
2010-06-06,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,26.1,17.6,21.85,16.4,91.6,55.8,73.7,0.51,73.2,64.7,68.95,"Normal",0,0,0,73.81,63.41,68.61,FALSE,""
2010-06-07,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,23.1,11.7,17.4,9.46,91.1,39.5,65.3,0,67.71,56.31,62.01,"Normal",0,0,0,68.32,53.3,60.81,FALSE,""
2010-06-08,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,26.9,9.3,18.1,9.3,94.5,36.4,65.45,0,71.45,53.85,62.65,"Normal",0,0,0,72.47,49.02,60.75,FALSE,""
2010-06-09,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,26,14.6,20.3,13.74,90,49,69.5,0.76,72.14,60.74,66.44,"Normal",0,0,0,72.88,58.26,65.57,FALSE,""
2010-06-10,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,27,18.3,22.65,16.78,93,52.3,72.65,2.29,74.24,65.54,69.89,"Normal",0,0,0,74.59,64.67,69.63,FALSE,""
2010-06-11,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28.9,16.2,22.55,15.56,94.4,45.1,69.75,2.79,75.7,63,69.35,"Alert",1,0,0,76.06,61.06,68.56,FALSE,""
2010-06-12,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28.9,17.3,23.1,16.57,94.4,47.9,71.15,0,76.07,64.47,70.27,"Alert",1,0,0,76.47,62.98,69.72,FALSE,""
2010-06-13,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,30.2,17,23.6,16.04,94.5,42.3,68.4,0,77.18,63.98,70.58,"Alert",1,0,0,77.24,62.46,69.85,FALSE,""
2010-06-14,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,31,16.3,23.65,16.3,94.2,43.9,69.05,2.79,78.07,63.37,70.72,"Alert",1,0,0,78.49,61.23,69.86,FALSE,""
2010-06-15,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28.9,17.1,23,16.88,94.5,50.3,72.4,17.02,76.18,64.38,70.28,"Alert",1,0,0,76.81,62.63,69.72,FALSE,""
2010-06-16,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,27,16.8,21.9,16.77,94.2,56.6,75.4,1.78,74.24,64.04,69.14,"Normal",0,0,0,75.13,62.1,68.62,FALSE,""
2010-06-17,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,27.5,15,21.25,14.38,94.6,45.3,69.95,0,73.88,61.38,67.63,"Normal",0,0,0,74.33,58.97,66.65,FALSE,""
2010-06-18,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28.2,12.5,20.35,12.5,94.6,44.1,69.35,0,73.9,58.2,66.05,"Normal",0,0,0,75.05,54.6,64.82,FALSE,""
2010-06-19,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28.9,16.4,22.65,14.36,93.7,38.3,66,0,75.27,62.77,69.02,"Alert",1,0,0,75.07,61.39,68.23,FALSE,""
2010-06-20,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28.5,16.2,22.35,14.36,93.2,40,66.6,0,74.87,62.57,68.72,"Normal",0,0,0,74.84,61.04,67.94,FALSE,""
2010-06-21,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,31.4,13.6,22.5,12.85,94.5,32.5,63.5,0,77.22,59.42,68.32,"Alert",1,0,0,77.04,56.52,66.78,FALSE,""
2010-06-22,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,30,14.8,22.4,14.39,94,40,67,0,76.38,61.18,68.78,"Alert",1,0,0,76.64,58.62,67.63,FALSE,""
2010-06-23,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,31,15.8,23.4,14.74,94.2,37,65.6,2.29,77.51,62.31,69.91,"Alert",1,0,0,77.34,60.36,68.85,FALSE,""
2010-06-24,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,30.3,16.3,23.3,15.69,94.3,42.1,68.2,8.38,77.15,63.15,70.15,"Alert",1,0,0,77.33,61.23,69.28,FALSE,""
2010-06-25,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28.6,17.9,23.25,17.6,94.2,53.5,73.85,12.7,76.14,65.44,70.79,"Alert",1,0,0,76.88,64.02,70.45,FALSE,""
2010-06-26,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,29.2,17.1,23.15,16.62,94.3,48,71.15,3.56,76.38,64.28,70.33,"Alert",1,0,0,76.86,62.63,69.75,FALSE,""
2010-06-27,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,29.1,17.9,23.5,17.07,94.3,48.6,71.45,9.4,76.44,65.24,70.84,"Alert",1,0,0,76.82,64.02,70.42,FALSE,""
2010-06-28,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,29.7,17.5,23.6,15.97,94.3,41.8,68.05,11.94,76.65,64.45,70.55,"Alert",1,0,0,76.56,63.32,69.94,FALSE,""
2010-06-29,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,26.2,17,21.6,15.92,94.2,52.7,73.45,6.35,73.13,63.93,68.53,"Normal",0,0,0,73.58,62.45,68.01,FALSE,""
2010-06-30,2010,6,"Jun","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,27.2,15.8,21.5,13.62,94,39.7,66.85,0,73.3,61.9,67.6,"Normal",0,0,0,73.24,60.36,66.8,FALSE,""
2010-07-01,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,26.7,13.4,20.05,12,94.5,38.6,66.55,0,72.22,58.92,65.57,"Normal",0,0,0,72.51,56.17,64.34,FALSE,""
2010-07-02,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,25.2,12.7,18.95,12.7,92.9,54.2,73.55,0,70.97,58.47,64.72,"Normal",0,0,0,72.41,54.98,63.7,FALSE,""
2010-07-03,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,26.7,14,20.35,12.59,94.1,40.3,67.2,0,72.43,59.73,66.08,"Normal",0,0,0,72.72,57.22,64.97,FALSE,""
2010-07-04,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28.5,14.9,21.7,12.36,94,32.9,63.45,0,74.15,60.55,67.35,"Normal",0,0,0,73.84,58.79,66.31,FALSE,""
2010-07-05,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,29.5,12.5,21,11.57,94.5,32.9,63.7,0,74.86,57.86,66.36,"Normal",0,0,0,74.97,54.6,64.79,FALSE,""
2010-07-06,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,29.9,11.2,20.55,10.32,94.8,29.6,62.2,0,74.82,56.12,65.47,"Normal",0,0,0,74.91,52.33,63.62,FALSE,""
2010-07-07,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,31.4,13.4,22.4,12.38,93.5,31.3,62.4,0,77.06,59.06,68.06,"Alert",1,0,0,76.84,56.19,66.51,FALSE,""
2010-07-08,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,32.8,15.3,24.05,13.82,93.1,31,62.05,0,78.98,61.48,70.23,"Alert",1,0,0,78.34,59.48,68.91,FALSE,""
2010-07-09,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,29.2,15.8,22.5,15.8,93.3,47.3,70.3,2.03,76.09,62.69,69.39,"Alert",1,0,0,76.76,60.35,68.55,FALSE,""
2010-07-10,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28.2,16.8,22.5,15.07,93.5,42.8,68.15,0.25,74.82,63.42,69.12,"Normal",0,0,0,74.87,62.08,68.48,FALSE,""
2010-07-11,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,30.4,14.7,22.55,13.38,94.1,34.5,64.3,0,76.42,60.72,68.57,"Alert",1,0,0,76.24,58.44,67.34,FALSE,""
2010-07-12,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,25,17.4,21.2,17.21,93.5,65.3,79.4,13.46,72.39,64.79,68.59,"Normal",0,0,0,73.32,63.12,68.22,FALSE,""
2010-07-13,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,27.8,17.4,22.6,16.37,94.3,49.5,71.9,2.54,74.89,64.49,69.69,"Normal",0,0,0,75.27,63.15,69.21,FALSE,""
2010-07-14,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28,16.6,22.3,15,94.5,43,68.75,0,74.6,63.2,68.9,"Normal",0,0,0,74.65,61.76,68.2,FALSE,""
2010-07-15,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,29.8,14.3,22.05,13.73,94.7,38.1,66.4,0,75.94,60.44,68.19,"Alert",1,0,0,76.11,57.75,66.93,FALSE,""
2010-07-16,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,30.9,16.9,23.9,16.36,94.6,42.5,68.55,21.34,77.99,63.99,70.99,"Alert",1,0,0,78.13,62.28,70.21,FALSE,""
2010-07-17,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,27.6,17.5,22.55,17.2,94.9,54.9,74.9,0.25,74.99,64.89,69.94,"Normal",0,0,0,75.73,63.34,69.53,FALSE,""
2010-07-18,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28.1,18.4,23.25,17.24,93.8,51.3,72.55,1.27,75.51,65.81,70.66,"Alert",1,0,0,75.91,64.87,70.39,FALSE,""
2010-07-19,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,29.5,20.3,24.9,18.28,91,49.3,70.15,1.78,77.28,68.08,72.68,"Alert",1,0,0,77.44,68.01,72.73,FALSE,""
2010-07-20,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,29.9,16.9,23.4,16.48,94,46,70,2.29,77.03,64.03,70.53,"Alert",1,0,0,77.45,62.27,69.86,FALSE,""
2010-07-21,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,29.6,18.1,23.85,17.61,94.5,49.8,72.15,1.78,77.14,65.64,71.39,"Alert",1,0,0,77.65,64.38,71.01,FALSE,""
2010-07-22,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,29.2,17.5,23.35,17.5,95.2,55.4,75.3,4.32,76.7,65,70.85,"Alert",1,0,0,77.96,63.35,70.66,FALSE,""
2010-07-23,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,30.7,18.5,24.6,18.31,95.2,49.4,72.3,0,78.49,66.29,72.39,"Alert",1,0,0,79.01,65.1,72.06,FALSE,""
2010-07-24,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,31.9,19,25.45,18.35,95.4,44.9,70.15,0,79.71,66.81,73.26,"Danger",1,1,0,79.78,65.99,72.88,FALSE,""
2010-07-25,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,31.8,19.7,25.75,18.07,94.8,41.9,68.35,0,79.5,67.4,73.45,"Danger",1,1,0,79.13,67.18,73.16,FALSE,""
2010-07-26,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,30.4,19.4,24.9,18.38,95.3,47.9,71.6,7.87,78.22,67.22,72.72,"Alert",1,0,0,78.38,66.68,72.53,FALSE,""
2010-07-27,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,27.6,19.1,23.35,18.38,95.2,57.5,76.35,0.51,75.42,66.92,71.17,"Alert",1,0,0,76.07,66.15,71.11,FALSE,""
2010-07-28,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28.8,19.4,24.1,18.17,95.4,51.1,73.25,12.45,76.54,67.14,71.84,"Alert",1,0,0,76.8,66.69,71.74,FALSE,""
2010-07-29,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28.4,18.9,23.65,18.9,95.3,59.9,77.6,0.25,76.4,66.9,71.65,"Alert",1,0,0,77.51,65.81,71.66,FALSE,""
2010-07-30,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28.3,18.6,23.45,17.13,95.3,48.5,71.9,0,75.67,65.97,70.82,"Alert",1,0,0,75.78,65.28,70.53,FALSE,""
2010-07-31,2010,7,"Jul","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,26.5,17.9,22.2,17.9,94.4,64,79.2,5.08,74.14,65.54,69.84,"Normal",0,0,0,75.34,64.02,69.68,FALSE,""
2010-08-01,2010,8,"Aug","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,28.9,18.4,23.65,18.4,95.3,56.8,76.05,0,76.72,66.22,71.47,"Alert",1,0,0,77.76,64.93,71.34,FALSE,""
2010-08-02,2010,8,"Aug","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,29,19,24,17.86,93.6,50.8,72.2,0,76.63,66.63,71.63,"Alert",1,0,0,77.02,65.91,71.46,FALSE,""
2010-08-03,2010,8,"Aug","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,30.7,18,24.35,17.26,95.2,44.7,69.95,0,78.11,65.41,71.76,"Alert",1,0,0,78.25,64.23,71.24,FALSE,""
2010-08-04,2010,8,"Aug","2010s","WAYN","Mountain Research Station (WAYN)","ECONET","Waynesville","Haywood County",35.48752,-82.96768,839.72,31.8,18,24.9,17.56,95.5,43.5,69.5,0,79.32,65.52,72.42,"Danger",1,1,0,79.41,64.24,71.82,FALSE,""
